what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814247362
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421814248219
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421814249611
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421814252402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814462580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814463533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814464030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814465369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814466031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814466596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814466744
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814467858
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814468820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814469860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814470227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814471332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814471733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814472782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814473284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814474192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814478427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814506577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814509629
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1421814511032
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1421814511272
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1421814511272
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1421814512273
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1421814512274
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1421814512276
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1421814512277
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1421814512277
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1421814512281
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1421814512282
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1421814512283
stopped,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1421814512283
stopped,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1421814512283
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1421814512283
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1421814512283
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1421814512285
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1421814512285
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1421814512285
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1421814512288
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1421814512289
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1421814512291
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1421814512291
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1421814512294
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1421814512294
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.178,"com.altera.sbtgui.flash.plugin",1421814512296
stopped,bundle,com.altera.sbtgui.gprof,12.0.0.178,"com.altera.sbtgui.gprof",1421814512297
stopped,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1421814512297
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1421814512297
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1421814512297
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1421814512300
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1421814512307
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1421814512307
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1421814512307
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1421814512307
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1421814512308
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1421814512310
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1421814512312
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1421814512314
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1421814512314
